DATAFLOW,LAST UPDATE,freq,lev_perc,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,DK,2020-01-01,8.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,EE,2020-01-01,14.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,EL,2020-01-01,35.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,ES,2020-01-01,49.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,EU27_2020,2020-01-01,34.0,e,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,FI,2020-01-01,8.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,FR,2020-01-01,31.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,HR,2020-01-01,68.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,HU,2020-01-01,34.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,IE,2020-01-01,21.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,IT,2020-01-01,54.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,LT,2020-01-01,33.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,LU,2020-01-01,9.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,LV,2020-01-01,39.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,MT,2020-01-01,31.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,NL,2020-01-01,10.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,PL,2020-01-01,55.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,PT,2020-01-01,49.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,RO,2020-01-01,45.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,SE,2020-01-01,12.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,SI,2020-01-01,46.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,SK,2020-01-01,64.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,UK,2020-01-01,21.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,AT,2020-01-01,86.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,BE,2020-01-01,63.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,BG,2020-01-01,37.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,CY,2020-01-01,55.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,CZ,2020-01-01,56.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,DE,2020-01-01,76.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,DK,2020-01-01,86.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,EE,2020-01-01,57.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,EL,2020-01-01,53.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,ES,2020-01-01,44.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,EU27_2020,2020-01-01,54.0,e,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,FI,2020-01-01,84.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,FR,2020-01-01,56.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,HR,2020-01-01,24.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,HU,2020-01-01,48.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,IE,2020-01-01,74.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,IT,2020-01-01,31.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,LT,2020-01-01,52.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,LU,2020-01-01,74.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,LV,2020-01-01,45.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,MT,2020-01-01,52.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,NL,2020-01-01,77.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,PL,2020-01-01,34.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,PT,2020-01-01,40.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,RO,2020-01-01,37.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,SE,2020-01-01,81.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,SI,2020-01-01,42.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,SK,2020-01-01,26.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,UK,2020-01-01,71.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,AT,2021-01-01,9.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,BE,2021-01-01,24.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,BG,2021-01-01,56.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,CY,2021-01-01,37.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,CZ,2021-01-01,36.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,DE,2021-01-01,14.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,DK,2021-01-01,11.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,EE,2021-01-01,10.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,EL,2021-01-01,37.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,ES,2021-01-01,50.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,EU27_2020,2021-01-01,35.0,b,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,FI,2021-01-01,13.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,FR,2021-01-01,29.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,HR,2021-01-01,79.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,HU,2021-01-01,37.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,IE,2021-01-01,18.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,IT,2021-01-01,54.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,LT,2021-01-01,32.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,LU,2021-01-01,8.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,LV,2021-01-01,35.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,MT,2021-01-01,27.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,NL,2021-01-01,12.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,PL,2021-01-01,59.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,PT,2021-01-01,43.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,RO,2021-01-01,38.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,SE,2021-01-01,17.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,SI,2021-01-01,43.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,SK,2021-01-01,65.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,AT,2021-01-01,84.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,BE,2021-01-01,66.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,BG,2021-01-01,31.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,CY,2021-01-01,48.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,CZ,2021-01-01,51.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,DE,2021-01-01,80.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,DK,2021-01-01,75.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,EE,2021-01-01,66.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,EL,2021-01-01,55.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,ES,2021-01-01,38.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,EU27_2020,2021-01-01,54.0,b,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,FI,2021-01-01,83.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,FR,2021-01-01,57.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,HR,2021-01-01,17.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,HU,2021-01-01,41.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,IE,2021-01-01,73.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,IT,2021-01-01,34.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,LT,2021-01-01,55.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,LU,2021-01-01,77.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,LV,2021-01-01,56.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,MT,2021-01-01,69.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,NL,2021-01-01,77.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,PL,2021-01-01,30.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,PT,2021-01-01,48.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,RO,2021-01-01,51.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,SE,2021-01-01,71.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,SI,2021-01-01,47.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,SK,2021-01-01,28.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,AT,2022-01-01,10.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,BE,2022-01-01,31.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,BG,2022-01-01,56.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,CY,2022-01-01,38.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,CZ,2022-01-01,34.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,DE,2022-01-01,12.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,DK,2022-01-01,8.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,EE,2022-01-01,18.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,EL,2022-01-01,43.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,ES,2022-01-01,53.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,EU27_2020,2022-01-01,35.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,FI,2022-01-01,8.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,FR,2022-01-01,29.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,HR,2022-01-01,75.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,HU,2022-01-01,36.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,IE,2022-01-01,18.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,IT,2022-01-01,50.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,LT,2022-01-01,28.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,LU,2022-01-01,9.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,LV,2022-01-01,37.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,MT,2022-01-01,29.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,NL,2022-01-01,14.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,PL,2022-01-01,64.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,PT,2022-01-01,43.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,RO,2022-01-01,39.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,SE,2022-01-01,16.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,SI,2022-01-01,43.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,SK,2022-01-01,67.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,AT,2022-01-01,83.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,BE,2022-01-01,60.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,BG,2022-01-01,31.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,CY,2022-01-01,50.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,CZ,2022-01-01,57.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,DE,2022-01-01,76.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,DK,2022-01-01,84.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,EE,2022-01-01,60.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,EL,2022-01-01,53.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,ES,2022-01-01,38.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,EU27_2020,2022-01-01,53.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,FI,2022-01-01,88.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,FR,2022-01-01,56.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,HR,2022-01-01,21.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,HU,2022-01-01,43.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,IE,2022-01-01,73.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,IT,2022-01-01,37.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,LT,2022-01-01,52.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,LU,2022-01-01,77.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,LV,2022-01-01,53.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,MT,2022-01-01,67.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,NL,2022-01-01,77.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,PL,2022-01-01,24.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,PT,2022-01-01,47.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,RO,2022-01-01,48.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,SE,2022-01-01,74.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,SI,2022-01-01,49.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,SK,2022-01-01,25.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,AT,2023-01-01,9.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,BE,2023-01-01,26.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,BG,2023-01-01,58.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,CY,2023-01-01,38.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,CZ,2023-01-01,27.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,DE,2023-01-01,15.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,DK,2023-01-01,9.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,EE,2023-01-01,14.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,EL,2023-01-01,50.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,ES,2023-01-01,55.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,EU27_2020,2023-01-01,36.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,FI,2023-01-01,10.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,FR,2023-01-01,31.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,HR,2023-01-01,73.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,HU,2023-01-01,32.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,IE,2023-01-01,16.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,IT,2023-01-01,50.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,LT,2023-01-01,31.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,LU,2023-01-01,8.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,LV,2023-01-01,27.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,MT,2023-01-01,29.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,NL,2023-01-01,16.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,PL,2023-01-01,66.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,PT,2023-01-01,42.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,RO,2023-01-01,37.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,SE,2023-01-01,12.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,SI,2023-01-01,39.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,SK,2023-01-01,59.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,AT,2023-01-01,83.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,BE,2023-01-01,66.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,BG,2023-01-01,30.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,CY,2023-01-01,54.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,CZ,2023-01-01,65.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,DE,2023-01-01,77.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,DK,2023-01-01,86.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,EE,2023-01-01,65.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,EL,2023-01-01,46.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,ES,2023-01-01,34.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,EU27_2020,2023-01-01,53.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,FI,2023-01-01,86.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,FR,2023-01-01,53.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,HR,2023-01-01,22.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,HU,2023-01-01,35.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,IE,2023-01-01,73.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,IT,2023-01-01,40.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,LT,2023-01-01,57.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,LU,2023-01-01,76.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,LV,2023-01-01,41.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,MT,2023-01-01,66.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,NL,2023-01-01,70.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,PL,2023-01-01,23.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,PT,2023-01-01,49.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,RO,2023-01-01,51.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,SE,2023-01-01,75.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,SI,2023-01-01,53.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VG_FG,PC,SK,2023-01-01,34.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,AT,2024-01-01,11.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,BE,2024-01-01,31.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,BG,2024-01-01,65.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,CY,2024-01-01,36.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,CZ,2024-01-01,38.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,DE,2024-01-01,15.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,DK,2024-01-01,9.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,EE,2024-01-01,15.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,EL,2024-01-01,56.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,ES,2024-01-01,50.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,EU27_2020,2024-01-01,37.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,FI,2024-01-01,12.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,FR,2024-01-01,34.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,HR,2024-01-01,69.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,HU,2024-01-01,39.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,IE,2024-01-01,19.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,IT,2024-01-01,54.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,LT,2024-01-01,32.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,LU,2024-01-01,9.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,LV,2024-01-01,27.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,MT,2024-01-01,31.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,NL,2024-01-01,18.0,,
ESTAT:SDG_16_40(1.0),08/01/26 23:00:00,A,VB_FB,PC,PL,2024-01-01,62.0,,
