DATAFLOW,LAST UPDATE,freq,leg_stat,sex,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,SI,2021-01-01,0.47,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,SK,2021-01-01,1.47,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,TR,2021-01-01,0.67,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_PRSC,T,P_HTHAB,AL,2021-01-01,2.19,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_PRSC,T,P_HTHAB,AT,2021-01-01,17.79,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_PRSC,T,P_HTHAB,BE,2021-01-01,1.64,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_PRSC,T,P_HTHAB,CZ,2021-01-01,1.17,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_PRSC,T,P_HTHAB,DK,2021-01-01,0.19,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_PRSC,T,P_HTHAB,EE,2021-01-01,1.65,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_PRSC,T,P_HTHAB,EL,2021-01-01,3.49,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_PRSC,T,P_HTHAB,FI,2021-01-01,0.38,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_PRSC,T,P_HTHAB,FR,2021-01-01,0.44,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_PRSC,T,P_HTHAB,HR,2021-01-01,1.85,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_PRSC,T,P_HTHAB,HU,2021-01-01,120.42,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_PRSC,T,P_HTHAB,LI,2021-01-01,2.56,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_PRSC,T,P_HTHAB,LT,2021-01-01,5.05,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_PRSC,T,P_HTHAB,LU,2021-01-01,0.0,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_PRSC,T,P_HTHAB,LV,2021-01-01,8.56,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_PRSC,T,P_HTHAB,ME,2021-01-01,2.58,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_PRSC,T,P_HTHAB,MK,2021-01-01,0.63,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_PRSC,T,P_HTHAB,NL,2021-01-01,0.18,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_PRSC,T,P_HTHAB,PL,2021-01-01,2.85,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_PRSC,T,P_HTHAB,PT,2021-01-01,0.43,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_PRSC,T,P_HTHAB,RO,2021-01-01,2.15,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_PRSC,T,P_HTHAB,RS,2021-01-01,3.35,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_PRSC,T,P_HTHAB,SE,2021-01-01,0.66,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_PRSC,T,P_HTHAB,SI,2021-01-01,0.52,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_PRSC,T,P_HTHAB,SK,2021-01-01,2.45,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_PRSC,T,P_HTHAB,TR,2021-01-01,5.91,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_PRSC,T,P_HTHAB,XK,2021-01-01,0.72,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,AL,2021-01-01,12.26,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,AT,2021-01-01,0.88,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,BE,2021-01-01,0.62,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,BG,2021-01-01,1.27,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,CH,2021-01-01,0.53,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,CY,2021-01-01,1.45,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,CZ,2021-01-01,0.71,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,DE,2021-01-01,1.44,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,DK,2021-01-01,0.03,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,EL,2021-01-01,7.6,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,ES,2021-01-01,0.14,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,FI,2021-01-01,2.82,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,FR,2021-01-01,0.7,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,HR,2021-01-01,1.09,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,HU,2021-01-01,119.98,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,IT,2021-01-01,3.51,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,LT,2021-01-01,5.87,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,LU,2021-01-01,1.26,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,LV,2021-01-01,10.19,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,ME,2021-01-01,1.29,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,PL,2021-01-01,1.75,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,PT,2021-01-01,0.68,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,RO,2021-01-01,2.57,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,RS,2021-01-01,1.79,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,SE,2021-01-01,1.56,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,SI,2021-01-01,12.57,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,SK,2021-01-01,3.74,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,XK,2021-01-01,3.17,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,AL,2022-01-01,5.69,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,AT,2022-01-01,0.33,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,BG,2022-01-01,0.85,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,CH,2022-01-01,0.18,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,CZ,2022-01-01,0.65,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,DE,2022-01-01,0.79,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,DK,2022-01-01,0.07,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,EE,2022-01-01,0.53,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,EL,2022-01-01,0.05,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,ES,2022-01-01,0.12,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,FI,2022-01-01,0.88,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,FR,2022-01-01,0.22,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,HR,2022-01-01,1.45,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,HU,2022-01-01,2.8,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,IT,2022-01-01,0.51,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,LT,2022-01-01,3.14,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,LU,2022-01-01,0.62,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,LV,2022-01-01,3.89,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,ME,2022-01-01,0.16,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,MK,2022-01-01,0.44,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,MT,2022-01-01,1.15,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,NL,2022-01-01,0.04,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,PT,2022-01-01,0.83,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,RO,2022-01-01,0.59,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,RS,2022-01-01,0.75,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,SE,2022-01-01,0.48,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,SI,2022-01-01,0.81,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,SK,2022-01-01,1.12,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_CNV,T,P_HTHAB,TR,2022-01-01,0.75,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_PRSC,T,P_HTHAB,AL,2022-01-01,7.52,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_PRSC,T,P_HTHAB,AT,2022-01-01,12.42,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_PRSC,T,P_HTHAB,BE,2022-01-01,1.64,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_PRSC,T,P_HTHAB,CZ,2022-01-01,1.03,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_PRSC,T,P_HTHAB,DK,2022-01-01,0.24,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_PRSC,T,P_HTHAB,EE,2022-01-01,0.6,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_PRSC,T,P_HTHAB,EL,2022-01-01,0.98,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_PRSC,T,P_HTHAB,FI,2022-01-01,1.05,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_PRSC,T,P_HTHAB,FR,2022-01-01,0.62,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_PRSC,T,P_HTHAB,HR,2022-01-01,2.98,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_PRSC,T,P_HTHAB,HU,2022-01-01,12.05,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_PRSC,T,P_HTHAB,IS,2022-01-01,0.0,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_PRSC,T,P_HTHAB,LI,2022-01-01,0.0,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_PRSC,T,P_HTHAB,LT,2022-01-01,4.42,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_PRSC,T,P_HTHAB,LU,2022-01-01,0.15,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_PRSC,T,P_HTHAB,LV,2022-01-01,8.0,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_PRSC,T,P_HTHAB,ME,2022-01-01,3.08,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_PRSC,T,P_HTHAB,MK,2022-01-01,0.38,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_PRSC,T,P_HTHAB,NL,2022-01-01,0.13,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_PRSC,T,P_HTHAB,PL,2022-01-01,2.96,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_PRSC,T,P_HTHAB,PT,2022-01-01,1.11,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_PRSC,T,P_HTHAB,RO,2022-01-01,2.99,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_PRSC,T,P_HTHAB,RS,2022-01-01,2.37,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_PRSC,T,P_HTHAB,SE,2022-01-01,0.44,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_PRSC,T,P_HTHAB,SI,2022-01-01,0.28,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_PRSC,T,P_HTHAB,SK,2022-01-01,1.45,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_PRSC,T,P_HTHAB,TR,2022-01-01,6.07,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_PRSC,T,P_HTHAB,XK,2022-01-01,0.39,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,AL,2022-01-01,20.98,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,AT,2022-01-01,3.79,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,BE,2022-01-01,0.34,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,BG,2022-01-01,1.34,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,CH,2022-01-01,0.72,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,CY,2022-01-01,3.21,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,CZ,2022-01-01,0.87,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,DE,2022-01-01,1.66,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,DK,2022-01-01,0.0,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,EL,2022-01-01,5.03,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,ES,2022-01-01,0.19,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,FI,2022-01-01,0.45,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,FR,2022-01-01,0.47,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,HR,2022-01-01,6.65,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,HU,2022-01-01,12.12,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,IE,2022-01-01,0.06,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,IT,2022-01-01,4.27,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,LT,2022-01-01,6.56,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,LU,2022-01-01,0.0,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,LV,2022-01-01,9.28,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,ME,2022-01-01,3.56,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,MT,2022-01-01,0.0,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,PL,2022-01-01,2.48,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,PT,2022-01-01,0.59,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,RO,2022-01-01,2.04,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,RS,2022-01-01,1.02,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,SE,2022-01-01,1.09,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,SI,2022-01-01,11.39,,
ESTAT:CRIM_JUST_BRI(1.0),29/04/26 11:00:00,A,PER_SUSP,T,P_HTHAB,SK,2022-01-01,3.07,,
