DATAFLOW,LAST UPDATE,freq,unit,sector,cofog99,na_item,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG,CONF_STATUS
ESTAT:GOV_10A_EXP(1.0),27/03/26 23:00:00,A,PC_GDP,S13,GF0201,TE,BE,2002-01-01,1.0,,
ESTAT:GOV_10A_EXP(1.0),27/03/26 23:00:00,A,PC_GDP,S13,GF0201,TE,BG,2002-01-01,2.6,,
ESTAT:GOV_10A_EXP(1.0),27/03/26 23:00:00,A,PC_GDP,S13,GF0201,TE,CH,2002-01-01,1.0,,
ESTAT:GOV_10A_EXP(1.0),27/03/26 23:00:00,A,PC_GDP,S13,GF0201,TE,CZ,2002-01-01,1.6,,
ESTAT:GOV_10A_EXP(1.0),27/03/26 23:00:00,A,PC_GDP,S13,GF0201,TE,DK,2002-01-01,1.4,,
ESTAT:GOV_10A_EXP(1.0),27/03/26 23:00:00,A,PC_GDP,S13,GF0201,TE,EE,2002-01-01,1.3,,
ESTAT:GOV_10A_EXP(1.0),27/03/26 23:00:00,A,PC_GDP,S13,GF0201,TE,EL,2002-01-01,3.0,,
ESTAT:GOV_10A_EXP(1.0),27/03/26 23:00:00,A,PC_GDP,S13,GF0201,TE,ES,2002-01-01,1.0,,
ESTAT:GOV_10A_EXP(1.0),27/03/26 23:00:00,A,PC_GDP,S13,GF0201,TE,FI,2002-01-01,1.1,,
ESTAT:GOV_10A_EXP(1.0),27/03/26 23:00:00,A,PC_GDP,S13,GF0201,TE,HR,2002-01-01,1.4,,
ESTAT:GOV_10A_EXP(1.0),27/03/26 23:00:00,A,PC_GDP,S13,GF0201,TE,HU,2002-01-01,1.4,,
ESTAT:GOV_10A_EXP(1.0),27/03/26 23:00:00,A,PC_GDP,S13,GF0201,TE,IE,2002-01-01,0.3,,
ESTAT:GOV_10A_EXP(1.0),27/03/26 23:00:00,A,PC_GDP,S13,GF0201,TE,IS,2002-01-01,0.0,,
ESTAT:GOV_10A_EXP(1.0),27/03/26 23:00:00,A,PC_GDP,S13,GF0201,TE,IT,2002-01-01,1.1,,
ESTAT:GOV_10A_EXP(1.0),27/03/26 23:00:00,A,PC_GDP,S13,GF0201,TE,LT,2002-01-01,1.1,,
ESTAT:GOV_10A_EXP(1.0),27/03/26 23:00:00,A,PC_GDP,S13,GF0201,TE,LU,2002-01-01,0.2,,
ESTAT:GOV_10A_EXP(1.0),27/03/26 23:00:00,A,PC_GDP,S13,GF0201,TE,LV,2002-01-01,0.9,,
ESTAT:GOV_10A_EXP(1.0),27/03/26 23:00:00,A,PC_GDP,S13,GF0201,TE,MT,2002-01-01,0.7,,
