DATAFLOW,REF_AREA,MEASURE,UNIT_MEASURE,PAY_PERIOD,PRICE_BASE,AGGREGATION_OPERATION,SEX,TIME_PERIOD,OBS_VALUE,BASE_PER,OBS_STATUS,UNIT_MULT,DECIMALS
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),DNK,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2014-01-01,11.356006553,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),EST,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2014-01-01,29.835787316,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),FIN,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2014-01-01,17.19481951,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),FRA,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2014-01-01,16.326893276,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),DEU,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2014-01-01,19.409750001,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),GRC,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2014-01-01,13.841785885,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),HUN,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2014-01-01,15.090441936,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),ISL,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2014-01-01,18.584012515,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),IRL,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2014-01-01,15.922833808,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),ISR,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2014-01-01,25.886539549,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),ITA,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2014-01-01,15.311300945,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),JPN,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2014-01-01,27.791262136,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),KOR,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2014-01-01,35.693064868,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),LVA,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2014-01-01,21.543611147,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),LTU,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2014-01-01,17.634936675,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),MEX,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2014-01-01,11.650733541,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),NLD,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2014-01-01,17.546221623,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),NOR,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2014-01-01,11.529205863,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),POL,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2014-01-01,17.050928767,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),PRT,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2014-01-01,15.114117981,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),SVK,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2014-01-01,21.385249611,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),SVN,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2014-01-01,8.0257276093,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),ESP,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2014-01-01,12.199539882,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),SWE,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2014-01-01,13.095238095,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),CHE,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2014-01-01,20.780028603,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),TUR,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2014-01-01,1.1970955678,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),GBR,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2014-01-01,19.985163205,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),EU27,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2014-01-01,15.5169800986704,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),EU19OECD,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2014-01-01,16.4288228033,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),OECD,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2014-01-01,17.1055736357653,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),BRA,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2014-01-01,12.838870617,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),BGR,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2014-01-01,14.624388162,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),HRV,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2014-01-01,8.7332751852,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),CYP,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2014-01-01,17.053360076,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),MLT,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2014-01-01,16.167354592,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),PER,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2014-01-01,18.135878269,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),ROU,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2014-01-01,4.9299292572,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),NZL,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2014-01-01,12.75637653,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),USA,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2014-01-01,22.12096106,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),LUX,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2014-01-01,8.9511924682,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),AUS,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2015-01-01,18.836693523,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),AUT,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2015-01-01,21.762767337,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),BEL,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2015-01-01,6.0822387207,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),CAN,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2015-01-01,17.997129106,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),CHL,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2015-01-01,14.595201554,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),COL,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2015-01-01,11.444224813,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),CZE,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2015-01-01,21.879255561,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),DNK,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2015-01-01,10.754089414,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),FIN,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2015-01-01,17.02244116,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),DEU,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2015-01-01,17.995900701,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),HUN,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2015-01-01,17.354710945,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),ISR,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2015-01-01,24.225556193,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),JPN,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2015-01-01,27.782751417,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),MEX,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2015-01-01,11.952652569,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),NZL,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2015-01-01,13.140928956,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),NOR,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2015-01-01,13.048060708,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),SVK,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2015-01-01,20.645114159,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),SWE,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2015-01-01,12.316715543,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),GBR,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2015-01-01,19.711891812,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),USA,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2015-01-01,23.776223776,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),EU27,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2015-01-01,15.1682721099027,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),EU19OECD,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2015-01-01,15.933291622157,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),OECD,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2015-01-01,16.6559450382541,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),BRA,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2015-01-01,11.631602946,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),CRI,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2015-01-01,12.61810824,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),KOR,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2015-01-01,36.13976438,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),PER,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2015-01-01,16.68759257,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),AUS,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2016-01-01,18.416019939,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),AUT,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2016-01-01,19.833224236,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),BEL,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2016-01-01,5.2542372881,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),CAN,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2016-01-01,17.690403451,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),COL,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2016-01-01,9.8502910279,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),CRI,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2016-01-01,11.642361524,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),CZE,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2016-01-01,21.069702167,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),DNK,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2016-01-01,10.470119592,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),FIN,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2016-01-01,17.346663064,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),DEU,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2016-01-01,19.162670323,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),ISR,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2016-01-01,26.962854471,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),JPN,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2016-01-01,27.028639618,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),KOR,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2016-01-01,35.152720118,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),MEX,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2016-01-01,11.786128379,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),NZL,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2016-01-01,12.478718521,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),NOR,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2016-01-01,12.280334728,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),POL,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2016-01-01,15.608962031,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),SVK,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2016-01-01,20.575300808,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),SWE,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2016-01-01,12.034383954,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),CHE,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2016-01-01,18.492946904,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),GBR,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2016-01-01,19.591019591,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),USA,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2016-01-01,20.482866044,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),EU27,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2016-01-01,14.8372035061101,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),EU19OECD,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2016-01-01,15.5787841311614,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),OECD,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2016-01-01,16.1562330259251,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),BRA,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2016-01-01,8.8156914453,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),PER,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2016-01-01,16.280838257,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),HUN,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2016-01-01,17.19342849,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),AUS,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2017-01-01,15.311384612,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),AUT,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2017-01-01,19.619079497,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),BEL,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2017-01-01,5.0997782705,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),CAN,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2017-01-01,18.034174814,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),CHL,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2017-01-01,10.658409224,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),COL,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2017-01-01,8.8710178011,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),CRI,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2017-01-01,11.696636263,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),CZE,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2017-01-01,20.721430029,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),DNK,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2017-01-01,10.019759983,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),FIN,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2017-01-01,16.751952599,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),HUN,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2017-01-01,15.349881872,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),ISR,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2017-01-01,25.910350956,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),JPN,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2017-01-01,26.646795827,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),KOR,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2017-01-01,34.128125802,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),NOR,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2017-01-01,11.447395512,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),SWE,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2017-01-01,11.204481793,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),GBR,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2017-01-01,19.304372119,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),USA,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2017-01-01,20.896656535,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),EU27,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2017-01-01,14.5712097415788,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),EU19OECD,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2017-01-01,15.1622847733678,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),OECD,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2017-01-01,15.7123684384449,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),ARG,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2017-01-01,11.124743125,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),BRA,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2017-01-01,9.4821705406,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),PER,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2017-01-01,17.092548663,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),DEU,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2017-01-01,16.84782112,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),MEX,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2017-01-01,11.20675933,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),NZL,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2017-01-01,11.12164297,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),SVK,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2017-01-01,20.61024894,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),AUS,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2018-01-01,16.341331283,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),AUT,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2018-01-01,19.212993479,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),BEL,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2018-01-01,5.0824547175,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),CAN,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2018-01-01,17.355054797,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),COL,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2018-01-01,6.5108179658,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),CRI,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2018-01-01,11.270383955,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),DNK,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2018-01-01,12.749810828,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),EST,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2018-01-01,24.016344616,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),FIN,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2018-01-01,16.662265646,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),FRA,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2018-01-01,17.381520118,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),DEU,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2018-01-01,18.587416935,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),GRC,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2018-01-01,14.805082137,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),HUN,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2018-01-01,13.732299714,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),ISL,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2018-01-01,15.995471759,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),IRL,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2018-01-01,15.416749856,,A,0,1
OECD.ELS.SAE:DSD_EARNINGS@GENDER_WAGE_GAP(1.1),ISR,GWP,PT_WG_SAL_M_D,_Z,_Z,MEAN,_T,2018-01-01,24.233861445,,A,0,1
